class_label,class_name,recall,precision
1,Meningioma,0.556910569105691,0.42946708463949845
1,Meningioma,0.556910569105691,0.4308176100628931
1,Meningioma,0.5528455284552846,0.42902208201892744
1,Meningioma,0.5487804878048781,0.4272151898734177
1,Meningioma,0.5487804878048781,0.42857142857142855
1,Meningioma,0.5487804878048781,0.4299363057324841
1,Meningioma,0.5487804878048781,0.43130990415335463
1,Meningioma,0.5447154471544715,0.42948717948717946
1,Meningioma,0.5447154471544715,0.43086816720257237
1,Meningioma,0.540650406504065,0.4290322580645161
1,Meningioma,0.5365853658536586,0.42718446601941745
1,Meningioma,0.532520325203252,0.4253246753246753
